user_id	target
15910521	0
1129582120211570690	0
1071030590839947266	0
3098633816	0
1032053501461913600	0
17257950	0
25388412	0
20651510	0
1149011590697508864	0
22526076	0
21246936	0
1136578249277005827	0
3233148314	0
19112276	0
1107392362639253504	0
1085912339302502402	0
2725279424	0
1082634573199167490	0
2364517027	0
1109223091	0
26130520	0
115796003	0
1101723990341574656	0
246576449	0
2163366036	0
2644170819	0
163946307	0
300642262	0
241246372	0
25460715	0
22428753	0
229786929	0
19087651	0
19881112	0
15448838	0
182229765	0
1917516697	0
20217509	0
2316250916	0
183479028	0
1512607639	0
20234030	0
32199399	0
16489621	0
1250918285232783360	0
29947207	0
241623807	0
2402494129	0
2890150694	0
14792331	0
1049860791585902592	0
244580614	0
3063629509	0
1142535161361391616	0
1648923450	0
1145746926467452929	0
2874265362	0
17168267	0
276117867	0
1656941546	0
16953833	0
281782493	0
1112627755	0
233174704	0
3009805805	0
17142582	0
18089796	0
306264606	0
265156087	0
241358294	0
19450961	0
19664800	0
232294885	0
1266515899957284871	0
1551584785	0
1967267258	0
25593502	0
1321698554	0
1245795108529876994	0
1026325535020867585	0
158820629	0
3299810833	0
158891867	0
2856030754	0
111255609	0
23850437	0
1074567048	0
1267627048698294272	0
17441925	0
30525535	0
30488996	0
1142642076175282177	0
22587403	0
214687943	0
16396368	0
146678765	0
26428086	0
14336102	0
2575739874	0
1080262060620083200	0
1031997902590287873	0
24570249	0
3092921	0
211891542	0
21434969	0
1211273544937590784	0
285644402	0
19852011	0
27728409	0
3025901266	0
21952517	0
1924051794	0
15640653	0
1253107657	0
24408664	0
22027466	0
10429722	0
1357208318	0
2902360831	0
1152623339816411138	0
29550648	0
2958120162	0
16985304	0
16986336	0
176840515	0
24782760	0
1032835570358087682	0
2912992801	0
23939887	0
2761393831	0
258329912	0
2966545244	0
32673717	0
1332026772	0
2570493173	0
3087612291	0
1197621270797525002	0
2508841638	0
280259274	0
25303905	0
1242542678	0
2958480725	0
2976278284	0
20479405	0
29317601	0
296597184	0
1570180292	0
288024992	0
17170242	0
1072641840	0
29312669	0
243900233	0
2501815263	0
22022528	0
209311997	0
140026031	0
22509290	0
222133285	0
1203493117204291584	0
19790597	0
1060310261788078085	0
1106512212	0
295797876	0
1831835737	0
1220367025358495744	0
284191648	0
17239968	0
24764087	0
1069072407707688960	0
1115755622929059840	0
222055956	0
3151974517	0
258476104	0
2287095174	0
31224386	0
2994020455	0
134307442	0
1209064190616461313	0
13133312	0
1176118429608288257	0
227433091	0
3019196686	0
15590925	0
1439646888	0
304138273	0
2651714172	0
210619004	0
1202654748178108421	0
27359960	0
227517044	0
1858817462	0
2457154818	0
1804829239	0
219405116	0
2349235814	0
26178563	0
1018617342975082496	0
2524017030	0
15175887	0
3037562669	0
22228502	0
20325090	0
2981933152	0
191112831	0
3215256993	0
277203352	0
182992713	0
268416076	0
1151275364829859841	0
1450163347	0
3245425031	0
104754536	0
1485484490	0
272541650	0
14834631	0
1024981864128368640	0
20205585	0
191146188	0
1039354705586085888	0
322083217	0
1210591171	0
1626123456	0
1075865638642597893	0
22932416	0
296385214	0
19495172	0
3272943752	0
316631273	0
109943895	0
305851676	0
255223980	0
1048247004	0
2901969397	0
2242937430	0
1173408768	0
15030787	0
223860148	0
2710796718	0
104280232	0
3100648933	0
20861521	0
14735121	0
1243698040923357185	0
17369618	0
1244506142	0
1178762225965785089	0
26408595	0
16777449	0
1255975993287868422	0
285888859	0
15216278	0
1398712182	0
260949146	0
282280659	0
30826783	0
1020043161391988736	0
1162177234699993091	0
17925160	0
18537010	0
1078349884292546560	0
23125412	0
136527438	0
155466579	0
3279877130	0
1006176849813213184	0
16700116	0
28993609	0
1075037054	0
1302496175673704451	0
2764843884	0
1544365303	0
197558841	0
220709883	0
1017540973562355712	0
23124511	0
30473220	0
2326618298	0
30340726	0
1264016402622496774	0
132847446	0
249286977	0
1204102841649913856	0
223875812	0
258552279	0
2918073581	0
1184351277200957442	0
1206766268537139200	0
1110218481390231552	0
1048389580804820993	0
2969560051	0
1088138498060648448	0
268157763	0
1164363190903246848	0
25677506	0
22992546	0
1941292711	0
3167816990	0
227818633	0
1596320924	0
1012487682310725632	0
1189932036485767168	0
158309571	0
1071208214321086464	0
283525775	0
1533946826	0
2574659996	0
2324656417	0
1192506295	0
266180405	0
1140656179745579009	0
282164421	0
1293625027	0
24003640	0
1277739457	0
1056048055336755201	0
25758887	0
1211668322669842432	0
18531097	0
255456403	0
114622564	0
2195291977	0
2374042004	0
298018860	0
1060784466749140997	0
15798850	0
1082454967594582017	0
2191529982	0
232681242	0
21163093	0
2364705097	0
2230576872	0
313484262	0
23452847	0
1153799640623529984	0
118953736	0
168275908	0
1112202433	0
22719588	0
2381478368	0
1668721710	0
279567926	0
1029175737184649216	0
15544743	0
1198665894	0
17490239	0
1472336425	0
1291827817	0
1008112268880441344	0
1242789888	0
245693545	0
2176722812	0
1006095980062806017	0
26384952	0
26580006	0
1053599412	0
1030181064411512832	0
2260532041	0
1100442497753460737	0
325355321	0
1535265012	0
238273216	0
2577053906	0
183673918	0
1186973435097956353	0
1165840402676637696	0
1248776161397747713	0
3173792594	0
1055348573339074561	0
263250133	0
248701927	0
255678498	0
1032579541930319873	0
1165956735879786496	0
30376473	0
25879073	0
1153275936298688513	0
1088965388933742592	0
2416746925	0
2424679116	0
1218379153210298369	0
114300055	0
2298392441	0
1447429249	0
1089598870554923009	0
2895334015	0
1015006885278175232	0
2941400605	0
28587369	0
221204560	0
1307661013	0
15938984	0
1074138006016139264	0
325885589	0
1017247568655368192	0
2462250752	0
2916909384	0
1235816211599863811	0
2432415889	0
3071655210	0
1119008505619288064	0
1857445183	0
1443451770	0
3237109164	0
32454461	0
1256293346265518082	0
1128087928314388480	0
2787201248	0
1004340842432290817	0
19181136	0
2629726599	0
2228878592	0
22009506	0
299273962	0
1067133888	0
2746450940	0
208176779	0
32938552	0
1085795503722250240	0
1084915423	0
1068001404	0
1040097751613112321	0
18594598	0
2727529278	0
15064082	0
217532548	0
193780212	0
2447682536	0
2542010298	0
19129990	0
146973070	0
1127949384828817408	0
2197814644	0
1267219427772321792	0
2940203178	0
26517833	0
2765340945	0
2805314393	0
292931596	0
1283721595886993414	0
328715906	0
22179098	0
1093208670387634176	0
2526299355	0
223018463	0
1124771781703819264	0
32339623	0
2911366933	0
17063328	0
2640624299	0
267416838	0
2319013403	0
271074952	0
114062044	0
1059893104361136128	0
1250248153	0
15337932	0
2428186214	0
1157296218	0
291257996	0
161297325	0
30244108	0
15174172	0
124036752	0
15069709	0
2857693171	0
1269603718200246272	0
17216978	0
3180090666	0
1039860564263165952	0
15315370	0
2201356567	0
254948880	0
285170363	0
17456307	0
157556658	0
3045419370	0
1047647640916094976	0
1081920168836575238	0
1094048167882977280	0
1216821577641148416	0
1601473026	0
1123702914843926535	0
245147350	0
195104867	0
1410736627	0
1160000815278411776	0
241159819	0
21622320	0
2867930101	0
134182072	0
100038301	0
116363549	0
2680184928	0
2934005284	0
18943105	0
320031182	0
1210894724019523584	0
2864628861	0
22069463	0
186173994	0
3293241761	0
14295968	0
16855698	0
19077019	0
22447339	0
281312957	0
15541679	0
3149983724	0
11395372	0
18205674	0
17667307	0
1671595105	0
1187068407067353089	0
1070391437525700608	0
231653036	0
133824981	0
26077378	0
1020095184	0
20778809	0
1450006598	0
2327893866	0
1532486928	0
1116024847153295360	0
1074861817728561152	0
24974984	0
2391838428	0
130950906	0
1110322581821771776	0
2935675237	0
1063515497340329985	0
302932394	0
18778999	0
15070088	0
17077766	0
2173054441	0
2610809930	0
298700780	0
2826454835	0
1191333529323548672	0
1087900109730467841	0
27019795	0
2743467459	0
217222608	0
17188561	0
21624893	0
143172854	0
14074162	0
1020694951980511233	0
16795757	0
113819586	0
2262710408	0
1159102533236924416	0
216474665	0
121747320	0
108416118	0
3044955112	0
2588179100	0
18003520	0
1381102086	0
1008581403934683136	0
2246041836	0
2592318673	0
1029208164	0
3242833636	0
1172513744724742144	0
1151608194847989760	0
192012830	0
1146541897978195969	0
104322917	0
2290179392	0
3251958759	0
241711177	0
2699293976	0
2329244049	0
2885113179	0
1024179554	0
1291452258	0
1183197569666576391	0
2172456602	0
1240064948094398464	0
125333935	0
18536584	0
2545116944	0
154322248	0
16873037	0
26447259	0
253219325	0
189614150	0
28044092	0
3097134196	0
1468475509	0
2432233423	0
32509501	0
280338182	0
1936176655	0
110856793	0
14426487	0
17341942	0
131185746	0
24606358	0
255244210	0
138632193	0
312311211	0
299885888	0
1177373104647168001	0
126215981	0
20729032	0
1116134505969061889	0
25535595	0
2833011683	0
2698390922	0
250837929	0
2866775920	0
11203972	0
237664564	0
28495842	0
1176681720059432960	0
245686330	0
3230729566	0
1364897340	0
1899457944	0
2681771034	0
246306117	0
217517332	0
1181617443782852608	0
1087419399169019905	0
1534475791	0
22849397	0
292862847	0
16561300	0
176071450	0
231161515	0
1320932959	0
16845515	0
149410179	0
146818895	0
112899475	0
20421141	0
1098708401520107522	0
1171534538264047617	0
1041549200855576576	0
282564062	0
3087028117	0
14299410	0
3236824959	0
26883219	0
1046755123089805312	0
3223762724	0
1208067637223329793	0
285745983	0
319302110	0
1072508497	0
11177582	0
1015337700738719744	0
1099732247383556096	0
160720376	0
1204094589855883264	0
1140317908343517184	0
2935269453	0
115212572	0
27592662	0
23919197	0
15527756	0
1067880702429999104	0
102168505	0
186256265	0
113150488	0
120538247	0
137589397	0
1679188633	0
19132899	0
181017132	0
306018798	0
25701565	0
14115192	0
1123796598	0
1091354210153779201	0
115883210	0
3161844490	0
1014243866969542657	0
3050965025	0
2473002912	0
1034844571342196737	0
1693997323	0
1224410306	0
31172354	0
2389835343	0
1362931315	0
1224015841206792192	0
2339053037	0
1597364406	0
2896621024	0
1162084146761490432	0
1052624760138620929	0
262802030	0
19268091	0
1004417585318907905	0
1088639122900684800	0
1032061067751555075	0
2329697455	0
24733638	0
3018930304	0
17653405	0
1183928894845526016	0
2196003140	0
110664009	0
18744824	0
1947549751	0
196013046	0
100627159	0
21103994	0
2729872795	0
1169080390113325057	0
16614351	0
2760062202	0
1017031510665261057	0
15308059	0
19738104	0
2329261914	0
18221383	0
23242017	0
3219837296	0
121842934	0
124057292	0
2354672714	0
118022537	0
1084260346527805445	0
1077491550257434624	0
3017736302	0
24070575	0
1206758022	0
147287390	0
2508674578	0
2903194852	0
1048309498409095168	0
27245784	0
2233812002	0
2756668840	0
17324306	0
1323163004	0
209176493	0
17183587	0
26727655	0
1180744571233415168	0
30391267	0
32951085	0
2933009714	0
14604207	0
2467125230	0
244404564	0
15806521	0
22891682	0
24283263	0
1100253949	0
1150920984054173696	0
2700335012	0
15536703	0
119875943	0
1245801074	0
2284457906	0
171953173	0
192893879	0
2323308414	0
145879096	0
32698627	0
175872529	0
287406525	0
288758109	0
27715051	0
1130068387411972097	0
24233125	0
272133230	0
2653960925	0
19141948	0
2179117736	0
255691876	0
1141384970	0
1267997495499636736	0
16124319	0
3293178390	0
28270836	0
1764971	0
1198237388000157701	0
268265145	0
1274881205356421120	0
1206591791576862723	0
1189704414925393921	0
2289857441	0
2333233063	0
116034510	0
1282846719273820164	0
2471238812	0
248549926	0
3258472557	0
26272964	0
2319710954	0
294603378	0
2891166917	0
15600113	0
15654137	0
3124794046	0
17638030	0
102222998	0
176251911	0
238487093	0
202274064	0
290748711	0
1963141682	0
2798173524	0
2459006881	0
20102882	0
21567790	0
220543970	0
3027312083	0
29507353	0
192341234	0
2568461	0
1075100657776902144	0
107843831	0
1229770016662392833	0
25160807	0
1540813128	0
116875216	0
20560778	0
1179840156414685184	0
14674957	0
3265603201	0
1091926912576950272	0
3260204767	0
1123359580174467072	0
32273909	0
136921297	0
285346089	0
1860679700	0
29551460	0
1151919985637412864	0
198939871	0
16973217	0
1853538666	0
1158702428985929728	0
1106162697207341057	0
1360468428	0
110934221	0
1139699437498970112	0
2887041602	0
1022849765246214144	0
114880238	0
249070973	0
1182532357577834496	0
273084476	0
2186727157	0
14611566	0
1055876546685153281	0
31924084	0
28135772	0
18501635	0
138875408	0
1133915446669979651	0
1167387955666870273	0
15829590	0
1161372128631021574	0
19205256	0
1724172546	0
200295937	0
10682742	0
258987419	0
2463812644	0
2381229194	0
1049702891634737154	0
255779618	0
13709032	0
2757304038	0
17300204	0
22022377	0
217993152	0
1099762902649786368	0
1243336350876585984	0
2296674926	0
2194883041	0
2477434220	0
16392699	0
299757301	0
19669888	0
277161143	0
120598755	0
2409440900	0
250907216	0
15305048	0
1108203999847743488	0
16548152	0
1120936912502579201	0
107560072	0
20459084	0
1124611939517120513	0
185466238	0
1141684769144627200	0
19972784	0
14362783	0
229981334	0
1671425179	0
2301652761	0
180457939	0
1109835271456079877	0
28637224	0
2832648610	0
1021769431008124929	0
15901113	0
126938252	0
2252299098	0
1050582156689330177	0
22881550	0
175781949	0
1122611217216888833	0
286126794	0
200256030	0
18229950	0
21049181	0
1135926602980663296	0
1093373915454414848	0
16397938	0
28584257	0
24247319	0
15379839	0
1515236468	0
1194966990844317697	0
1267566569414168578	0
22496967	0
3277990051	0
2569954156	0
16211977	0
2912951212	0
2328368795	0
14088943	0
14235543	0
21513760	0
303910161	0
1200750188	0
17933552	0
1595725196	0
266252872	0
190787830	0
1098319154925502464	0
1027014431429951488	0
1121818096631730181	0
285168400	0
10104902	0
20147778	0
1534617067	0
208709242	0
21529000	0
23074321	0
302962964	0
2147660692	0
1097772101128343553	0
211234069	0
16124382	0
16564503	0
14976059	0
18005489	0
1318553712	0
1034123936953446401	0
25230771	0
1076614473966854145	0
190762455	0
128362100	0
1250078874	0
257268909	0
16019108	0
1204890548772966401	0
320818370	0
266975216	0
3042061978	0
25790437	0
16058119	0
1103137337574416384	0
135575282	0
2588283785	0
1095686318	0
23016307	0
1726110060	0
238399431	0
17190487	0
276862412	0
116956477	0
232411383	0
1083596460225048577	0
18708026	0
1144682303605501952	0
208911834	0
1179442928130891776	0
22588222	0
1104368083	0
1124062318856482818	0
16167120	0
17176832	0
1206299749025927168	0
28661855	0
260864109	0
2429468689	0
1246513559607152641	0
2901798442	0
290790547	0
3137252856	0
1193004107759529986	0
284743006	0
1154554092	0
19781330	0
1632508242	0
1312691197	0
1141344018560933888	0
1027416196424114177	0
2648959958	0
1230942710036561925	0
1319620506	0
296670767	0
130980745	0
308069341	0
1189521888378327040	0
1128414901171642369	0
1162865342219243520	0
10507282	0
1202325156988936198	0
15765108	0
20711389	0
1191177671176265728	0
1048721150740557824	0
164964676	0
32489306	0
1142134710480572417	0
24200201	0
1155972018346631168	0
1346667156	0
10284422	0
1193336452433747969	0
16439224	0
3252716186	0
178968747	0
15274838	0
1033729652634746882	0
19804476	0
1143639418491871233	0
304691182	0
1111780634849169408	0
12008332	0
20793637	0
1584367615	0
22163009	0
1106645830210109440	0
1183897692323241984	0
2659975664	0
1683347624	0
2505117889	0
314886292	0
3056384136	0
1063508462771027968	0
1143475468051652608	0
2220799460	0
1299289771	0
1160266341657526272	0
281907611	0
2876041031	0
3298973632	0
17845127	0
297654980	0
1179508740996964352	0
1130654796057235457	0
28429455	0
2282863950	0
215142665	0
2701970682	0
18771924	0
2266653313	0
1127575989117231107	0
2955925067	0
1224189321684582400	0
17582910	0
29417304	0
1075353402	0
144931417	0
1144327403172507649	0
31420627	0
129231266	0
1000203828048809989	0
19875583	0
1000644295890784258	0
16390121	0
20704553	0
253161540	0
1693205966	0
32487867	0
3193681318	0
1266087331	0
217626941	0
198039574	0
1261757450849595393	0
1076795945772183552	0
14425872	0
1033155944312496128	0
1514281045	0
189211623	0
21169078	0
1720732782	0
207217810	0
28182251	0
113954400	0
16353070	0
24848786	0
19101889	0
16688724	0
1186662703118639106	0
262371496	0
242556915	0
1038961507181023232	0
2607421822	0
2782125268	0
1330131140	0
1890151596	0
180505686	0
2205800028	0
1630969368	0
26674271	0
182542929	0
222959095	0
1655766228	0
2828033535	0
19249206	0
1150849942543634433	0
239582656	0
2402770273	0
255839877	0
1205811995477307392	0
32823507	0
326342077	0
1274025709699100672	0
1165860680731226113	0
1089218940402888704	0
2284064586	0
1226163460611956738	0
3217338927	0
31359323	0
1013921889150906369	0
1859515387	0
308296293	0
116752137	0
2395506185	0
1162427282	0
275451635	0
243001984	0
1585025880	0
2205333046	0
285778397	0
19962805	0
26627847	0
1018978549083004929	0
18558553	0
17876111	0
3014882357	0
187269844	0
212448611	0
1009945881016193024	0
26007483	0
18465507	0
16787084	0
16744329	0
236051015	0
241049018	0
1004247137729671168	0
25596553	0
16213401	0
14324468	0
3130893035	0
1098740356215177216	0
119580247	0
132513054	0
120870029	0
297036030	0
1168962252214587392	0
193290585	0
1273603145571147777	0
18963601	0
1149783220319211520	0
1101970874381426689	0
188793189	0
239000998	0
1675563421	0
1019055250123120640	0
22276336	0
1966075729	0
1213467121293746176	0
291696905	0
2672168485	0
2569223506	0
1955282190	0
131014567	0
16672818	0
178512025	0
1100752347909812225	0
23451153	0
1362172682	0
1022828691850715138	0
2822705365	0
2897096418	0
32229468	0
26094136	0
1142905596212961280	0
1906528664	0
1087030641504468993	0
1085290065490632704	0
19573727	0
16167005	0
138186434	0
196013643	0
2189460066	0
32276433	0
1003753267044597760	0
14769495	0
1575812394	0
1107367240154955777	0
1002734323416657920	0
203054475	0
2780316640	0
1019309894284054529	0
2834198418	0
18539193	0
1877632802	0
29728444	0
1044582346400264193	0
18360553	0
3287229490	0
154698487	0
2552895980	0
135060958	0
16108921	0
121876121	0
21711312	0
3014752971	0
1078474778409787392	0
18082464	0
171808199	0
23374889	0
1067516151872278539	0
24167293	0
153621977	0
147135428	0
232565953	0
2926225760	0
28864404	0
1265458865853718528	0
309908096	0
132249213	0
1327408098	0
314400888	0
1260998435190308865	0
166329578	0
1638169830	0
1009245288547090432	0
1085905955018149888	0
2485826629	0
1145855968321794049	0
30611891	0
2616769411	0
3273429493	0
27935357	0
279999201	0
1359321432	0
1173602827	0
1066728485341749249	0
1275651546013929477	0
112540794	0
1122803515288707072	0
2356514928	0
215736272	0
14782782	0
2423030724	0
2592170130	0
128986722	0
18360121	0
1205529105032269831	0
2798923470	0
1194893102	0
16845710	0
145338063	0
1043252638656147456	0
1155833856	0
230787751	0
240081757	0
1082362755607392257	0
2384246251	0
18793336	0
1698105998	0
255569861	0
1220793168511340547	0
265215690	0
1514590753	0
16533079	0
219023300	0
24162364	0
191221701	0
1091212272817577984	0
297261364	0
1154951154	0
17098813	0
1454660341	0
2435756519	0
1094677603460366340	0
2972915672	0
1050203323804999680	0
1004022175	0
2918808617	0
1931328998	0
1079743936137216001	0
10312652	0
144343694	0
18468890	0
1096539409061695489	0
2288113137	0
233620512	0
1024259005349326848	0
213392078	0
15715610	0
1931694102	0
298876427	0
130584469	0
256698648	0
2263087508	0
30523252	0
1017889500	0
21429811	0
1110389035174948864	0
16072443	0
195884734	0
14178902	0
1017921935257276416	0
2825153794	0
2363535601	0
16916939	0
2772325704	0
3043780544	0
1284281408404561920	0
251356936	0
1224322492082216962	0
1036312231053541376	0
14463815	0
198030736	0
1098462321419051013	0
1031732049567084544	0
14556182	0
16705739	0
16259921	0
314998171	0
276036259	0
1075580102874882048	0
226023672	0
1089627283361542144	0
306565207	0
11066612	0
252242546	0
189744297	0
15911826	0
2355487338	0
2962548447	0
1196312011858042880	0
17515935	0
1040230751185395713	0
32655131	0
244319743	0
2610465391	0
24091188	0
158124377	0
1246454459368009733	0
312091322	0
15989604	0
1161037143029850113	0
1601834671	0
1438003195	0
264534085	0
291536691	0
2300109510	0
117293062	0
1921961029	0
25831142	0
14682158	0
1047289358917750784	0
118563132	0
1128984849543507969	0
29794588	0
285225325	0
326367588	0
10637002	0
223120566	0
2329456368	0
21916002	0
245427412	0
32244772	0
2627893322	0
16572592	0
30935187	0
15299119	0
19795320	0
1025009844221366272	0
1092291592487165952	0
1405174429	0
11728782	0
1373911837	0
263025363	0
1105885520062803970	0
16073596	0
19435545	0
1030495583759478784	0
25731579	0
1127775503027359744	0
328205829	0
1216397532391043072	0
2377941970	0
31446654	0
1262219214531604481	0
1215292391147487232	0
1009680569612079104	0
2290182000	0
278877103	0
2969184951	0
2326486153	0
1056249948	0
1174442190426312705	0
182551575	0
1615454654	0
269714743	0
1184084828569980939	0
30221509	0
173163450	0
248827278	0
13031542	0
1265137472	0
1531796665	0
1091828770636320768	0
15328052	0
3021690158	0
1024682090829434880	0
2590913185	0
16230307	0
3054912603	0
1006962567296835584	0
1202951875	0
10158062	0
1276288418	0
1925388241	0
132991671	0
1643797933	0
17727108	0
1087439495794876416	0
191390218	0
20340363	0
1140668612602208256	0
215963919	0
23814769	0
1211285211167608833	0
21313053	0
16131215	0
306318993	0
1063901043627630592	0
246998779	0
1114285507435999234	0
178674627	0
18468025	0
1075494414347317250	0
22628827	0
267774017	0
1198350232095985677	0
2661754670	0
3191236279	0
257307146	0
100717804	0
171060192	0
16349648	0
1400552659	0
166549331	0
1000047674031333377	0
1107727585	0
327965716	0
30458051	0
3113506195	0
1400122454	0
100876567	0
17642227	0
1130751075613417473	0
1069262880	0
24322839	0
32306236	0
2416255850	0
1026140683	0
2247573055	0
1598812760	0
1037438720847355914	0
301580245	0
1049716786348867584	0
1245635488083402752	0
1087037022085144576	0
293189893	0
209241459	0
120104272	0
15847618	0
1016099644299010049	0
228077941	0
160290058	0
1329711194	0
19616818	0
2530202100	0
18695035	0
30293523	0
1185190526640898048	0
21903271	0
1933839764	0
16161057	0
219150343	0
1704970892	0
1414977588	0
119792001	0
1281453738	0
170894227	0
3188678387	0
22250049	0
3057622503	0
1618360387	0
2253654474	0
2575097630	0
15105000	0
19371104	0
1000387264692699137	0
167398239	0
2670136418	0
1332064586	0
1000793307688058880	0
16376937	0
1072000800270901248	0
14801515	0
2508827207	0
1499622074	0
2717925002	0
1722987643	0
257839329	0
1038795911701442560	0
15319834	0
28586247	0
12702822	0
2849675054	0
14555462	0
150394932	0
155911491	0
3188067979	0
206778302	0
18684946	0
1478542580	0
1112168565187268609	0
1037860699006033920	0
162283218	0
114306901	0
177582766	0
29107689	0
301311991	0
15046640	0
1009022579900702721	0
23505647	0
3246532486	0
1213535682372591616	0
1276174411	0
2991893948	0
243018718	0
1097637485033738241	0
301438916	0
3139661193	0
1017492973523697664	0
21284493	0
2739560489	0
2611940521	0
1186425639261200384	0
284173948	0
242742017	0
21037510	0
21025406	0
201590102	0
18117833	0
108796231	0
28492630	0
253702794	0
271366210	0
213933438	0
137342649	0
3293457350	0
21009450	0
16656505	0
14994188	0
1942592300	0
18810464	0
24083729	0
2470005007	0
1162247911	0
1162725813743226885	0
1037695912884101120	0
1154150335629316098	0
1160560725426876416	0
258083601	0
105551150	0
198312617	0
21670225	0
2820794202	0
329122622	0
2763956657	0
2258390874	0
2719467988	0
29383977	0
1374554731	0
2730849242	0
1195867852567396354	0
16316458	0
2314320985	0
1164729409867091968	0
261529790	0
15121590	0
222551971	0
191546705	0
1162758486301827074	0
1169544340776992768	0
140219432	0
317041794	0
12004852	0
247318360	0
31478836	0
1243638757418557445	0
18643041	0
116201166	0
230087651	0
14983869	0
1434266880	0
191282226	0
1048816522158886912	0
12284932	0
16806337	0
2407482570	0
1071231889313271808	0
18943556	0
1711586252	0
21951116	0
29094252	0
1046938994766958592	0
1277959177	0
1302850676	0
1238153279458160645	0
14702672	0
28000098	0
1076061605169790976	0
1004096727207632896	0
1019782497398222848	0
166652550	0
168886618	0
1227386373872799745	0
252652467	0
1218371702222049280	0
111141045	0
1081970130584768513	0
266079348	0
100077645	0
2921132148	0
17131180	0
308721235	0
200172793	0
235840781	0
259839167	0
19048668	0
1115364051423518721	0
31004354	0
2749373846	0
2260938229	0
1001292956	0
1084191564941930497	0
28624189	0
1146136638	0
23542205	0
159021888	0
111022152	0
2537618802	0
123666052	0
22682918	0
28008337	0
2305363458	0
17056433	0
291412383	0
2598012131	0
141627738	0
21461995	0
16226667	0
28594165	0
22542585	0
25593132	0
1298654288747671554	0
11920992	0
1248768376387715072	0
14411579	0
18207788	0
15815233	0
220154244	0
1441240962	0
161517314	0
2996982741	0
27983732	0
1176615978	0
1075707252164751360	0
1266157788520202246	0
1018956238694961152	0
125241528	0
117602839	0
1185042419764482050	0
1092440762862759936	0
2573654713	0
22037129	0
16312393	0
195862081	0
30103383	0
18617807	0
17952253	0
25811031	0
2457061896	0
32484559	0
1049455078074019841	0
1089749473134178304	0
1712127380	0
29556786	0
17533234	0
1144407674076876802	0
1223344643330510848	0
133060730	0
1376320862	0
28640666	0
3239761613	0
2236946216	0
18520318	0
3233164824	0
1053735384478232578	0
1009101995964272640	0
1365788132	0
1111054243094380545	0
1287402665232793600	0
207809749	0
25390566	0
1038551384839397376	0
17030149	0
1211254088530153472	0
1145353162808864768	0
217381810	0
1244075168500236290	0
16250446	0
16703101	0
257591704	0
1080162713286918145	0
205889882	0
139376186	0
18339389	0
1193752961505222657	0
208415148	0
298612708	0
1043521240844124161	0
19856315	0
1578399524	0
19930894	0
1423531074	0
22086316	0
259498253	0
16009327	0
1061917572	0
260022146	0
2791183963	0
247478780	0
2358587114	0
17094858	0
23600262	0
137508566	0
2680411430	0
302244464	0
2861047309	0
1576355514	0
1286595144	0
1015582450901291008	0
24044018	0
2851359505	0
1105070483953893376	0
102507430	0
2715009944	0
1268556924620025866	0
1136852153748746241	0
1271579563	0
228434828	0
291462147	0
1226672774	0
3255246752	0
1413995630	0
2228367668	0
205865558	0
1567184178	0
15730901	0
1378001575	0
1626180637	0
29457791	0
1112973557129207813	0
288898812	0
32791809	0
2440491916	0
1233468866	0
1097221416116776963	0
20360376	0
216857353	0
23921732	0
